raw_name,proposed_name,cardmarket_product_id,confidence,status,observed_price
Pokemon TCG - Black Bolt & White Flare - File Set: Victini (Japaniksi),,,0.85,null_mapped,84.95
Pokemon TCG - First Partner Illustration Collection - Series 1 (Englanniksi),First Partner Illustration Collection Series 1,865393,0.94,mapped,76.95
Pokemon TCG - First Partner Illustration Collection - Series 2 (Englanniksi),First Partner Illustration Collection Series 2,882852,0.94,mapped,55.95
Pokemon TCG - Lumiose City Mini Tin (Englanniksi),,878509,0.65,undecided,13.95
Pokemon TCG - Mega Evolution - Abyss Eye (M5) - Booster Box (Japaniksi),Abyss Eye Booster Box,883955,0.94,mapped,90.95
Pokemon TCG - Mega Evolution - Abyss Eye (M5) - Booster Pack (Japaniksi),Abyss Eye Booster,883956,0.94,mapped,3.95
Pokemon TCG - Mega Evolution - Chaos Rising (ME4) - Booster Box (Englanniksi),Chaos Rising Booster Box,877295,0.94,mapped,236.95
Pokemon TCG - Mega Evolution - Chaos Rising (ME4) - Booster Bundle (Englanniksi),Chaos Rising Booster Bundle,877284,0.94,mapped,48.95
Pokemon TCG - Mega Evolution - Chaos Rising (ME4) - Booster Pack (Englanniksi),Chaos Rising Booster,877296,0.94,mapped,6.95
Pokemon TCG - Mega Evolution - Chaos Rising (ME4) - Checklane Blister (Englanniksi),,877285,0.65,undecided,9.95
Pokemon TCG - Mega Evolution - Chaos Rising (ME4) - Elite Trainer Box (Englanniksi),Chaos Rising Elite Trainer Box,877294,0.94,mapped,83.95
Pokemon TCG - Mega Evolution - Chaos Rising (ME4) - Sleeved Booster Pack (Englanniksi),Chaos Rising Sleeved Booster,877292,0.94,mapped,6.95
Pokemon TCG - Mega Evolution - Inferno X (M2) - Booster Box (Japaniksi),Inferno X Booster Box,845910,0.94,mapped,174.95
Pokemon TCG - Mega Evolution - Inferno X (M2) - Booster Pack (Japaniksi),Inferno X Booster,845911,0.94,mapped,5.95
Pokemon TCG - Mega Evolution - MEGA Dream ex (M2a) - Booster Box (Japaniksi),MEGA Dream ex Booster Box,858380,0.94,mapped,118.95
Pokemon TCG - Mega Evolution - MEGA Dream ex (M2a) - Booster Pack (Japaniksi),MEGA Dream ex Booster,858381,0.94,mapped,10.95
Pokemon TCG - Mega Evolution - Mega Brave (M1L) - Booster Box (Japaniksi),Mega Brave Booster Box,831326,0.94,mapped,111.95
Pokemon TCG - Mega Evolution - Mega Brave (M1L) - Booster Pack (Japaniksi),Mega Brave Booster,831331,0.94,mapped,2.95
Pokemon TCG - Mega Evolution - Mega Symphonia (M1S) - Booster Box (Japaniksi),Mega Symphonia Booster Box,831328,0.94,mapped,111.95
Pokemon TCG - Mega Evolution - Mega Symphonia (M1S) - Booster Pack (Japaniksi),Mega Symphonia Booster,831333,0.94,mapped,2.95
Pokemon TCG - Mega Evolution - Nihil Zero/Munikis Zero (M3) - Booster Box (Japaniksi),Nihil Zero Booster Box,864283,0.94,mapped,80.95
Pokemon TCG - Mega Evolution - Nihil Zero/Munikis Zero (M3) - Booster Pack (Japaniksi),Nihil Zero Booster,864284,0.94,mapped,3.95
Pokemon TCG - Mega Evolution - Ninja Spinner (M4) - Booster Box (Japaniksi),Ninja Spinner Booster Box,873182,0.94,mapped,104.95
Pokemon TCG - Mega Evolution - Ninja Spinner (M4) - Booster Pack (Japaniksi),Ninja Spinner Booster,873179,0.94,mapped,3.95
Pokemon TCG - Mega Evolution - Perfect Order (ME3) - Elite Trainer Box (Englanniksi),Perfect Order Elite Trainer Box,865406,0.94,mapped,83.95
Pokemon TCG - Mega Evolution - Pitch Black (ME5) - 3-Pack Blister (Englanniksi),,885533,0.70,undecided,24.95
Pokemon TCG - Mega Evolution - Pitch Black (ME5) - Booster Box (Englanniksi),Pitch Black Booster Box,885545,0.94,mapped,236.95
Pokemon TCG - Mega Evolution - Pitch Black (ME5) - Booster Bundle (Englanniksi),Pitch Black Booster Bundle,885539,0.94,mapped,48.95
Pokemon TCG - Mega Evolution - Pitch Black (ME5) - Booster Pack (Englanniksi),Pitch Black Booster,885547,0.94,mapped,6.95
Pokemon TCG - Mega Evolution - Pitch Black (ME5) - Elite Trainer Box (Englanniksi),Pitch Black Elite Trainer Box,885542,0.94,mapped,83.95
Pokemon TCG - Mega Evolution - Pitch Black (ME5) - Premium Checklane Blister (Englanniksi),,885535,0.65,undecided,13.95
Pokemon TCG - Mega Evolution - Pitch Black (ME5) - Sleeved Booster Pack (Englanniksi),Pitch Black Sleeved Booster,885546,0.94,mapped,6.95
Pokemon TCG - Mega Greninja ex Premium Collection (Englanniksi),Mega Greninja ex Premium Collection,884751,0.95,mapped,62.95
Pokemon TCG - Mega Moonlit Tin (Englanniksi),,878505,0.70,undecided,40.95
Pokemon TCG - Pokemon Center Fukuoka - Special Box (Japaniksi),Pokémon Center Fukuoka Special Box,830072,0.94,mapped,208.95
Pokemon TCG - Pokemon Center Hiroshima - Special Box (Japaniksi),Pokémon Center Hiroshima Special Box,830071,0.94,mapped,236.95
Pokemon TCG - Pokemon Center Tohoku - Special Box (Japaniksi),Pokémon Center Tohoku Special Box,830070,0.94,mapped,180.95
Pokemon TCG - Scarlet & Violet - 151 (SV2a) - Booster Box (Japaniksi),Pokémon Card 151 Booster Box,718514,0.92,mapped,480.95
Pokemon TCG - Scarlet & Violet - 151 (SV2a) - Booster Pack (Japaniksi),Pokémon Card 151 Booster,704498,0.92,mapped,27.95
Pokemon TCG - Scarlet & Violet - Battle Partners (SV9) - Booster Box (Japaniksi),Battle Partners Booster Box,804827,0.94,mapped,97.95
