raw_name,proposed_name,cardmarket_product_id,confidence,status,observed_price
Poke ME05 Elite Trainer Box REL 17/7,Pitch Black Elite Trainer Box,885542,0.94,mapped,80.00
Poke ME05 Premium Checklane REL 17/7,,885535,0.70,undecided,10.50
Poke Mini Tin June REL 5/6,,860568,0.45,undecided,16.00
Poke SV10 Booster,Destined Rivals Booster,818570,0.90,mapped,6.75
Poke Tin Summer EX REL 5/6,,878505,0.45,undecided,36.50
Pokemon  Box Premium EX,,884751,0.40,undecided,64.95
Pokemon  SV10 A5 - kansio korteille,,,0.97,null_mapped,12.95
Pokemon 2 pack blister mega evolution,,867795,0.65,undecided,16.95
Pokemon 2-pack Blister,,,0.35,undecided,16.95
Pokemon 2025 world championships deck,,867800,0.45,undecided,34.95
Pokemon 20cm Togetic Pehmolelu,,,0.97,null_mapped,24.90
Pokemon 20cm pehmolelu,,,0.97,null_mapped,22.90
Pokemon 30cm Charizard pehmolelu,,,0.97,null_mapped,33.50
Pokemon 30cm Gengar pehmolelu,,,0.97,null_mapped,33.50
Pokemon 3D Palapeli Koottava Charmander,,,0.97,null_mapped,28.90
Pokemon 3D Palapeli Koottava Pikachu,,,0.97,null_mapped,28.90
Pokemon 3D Palapeli Koottava Squirtle,,,0.97,null_mapped,28.90
Pokemon 6kpl Hahmopakkaus,,,0.97,null_mapped,44.50
Pokemon Aerodactyl Battle figuuri,,,0.97,null_mapped,19.90
Pokemon Arcanine Battle figuuri,,,0.97,null_mapped,22.90
Pokemon Aron with Heavy ball figuuri ja Clip'n' Go - poke pallo,,,0.97,null_mapped,15.90
Pokemon BST Bundle ME05,,,0.97,null_mapped,37.95
Pokemon Back to School Collector's Chest 2024,Back to School 2024 Collector Chest,766687,0.92,mapped,47.40
Pokemon Battle Academy 2024 peli,Scarlet & Violet Battle Academy,754821,0.85,mapped,42.90
"Pokemon Battle Figure Multi-Pack Hahmopakkaus Eevee, Charizard ja Sirfetch",,,0.97,null_mapped,29.90
Pokemon Battle Figure Pack - Mudkip & Noibat figuuri,,,0.97,null_mapped,13.99
Pokemon Battle Figure Set Hahmosetti,,,0.97,null_mapped,23.90
Pokemon Battle Pikachu & Chikorita,,,0.97,null_mapped,22.50
Pokemon Battle Spinner,,,0.97,null_mapped,17.90
Pokemon Battle Spinner 2 spinneriä ja areena,,,0.97,null_mapped,46.90
Pokemon Battle Spinner areena,,,0.97,null_mapped,45.50
Pokemon Battle figuuri - Pidgeotto,,,0.97,null_mapped,12.99
Pokemon Battle figuuri 2 pack - Chimchar&Phanpy,,,0.97,null_mapped,12.99
"Pokemon Battle figuuri 3-Pack - Axew, Frogadier, Torkoal",,,0.97,null_mapped,22.90
Pokemon Battle figuuri 3-Pack - Litleo + Pikachu + Floragat,,,0.97,null_mapped,22.90
Pokemon Battle figuuri 3-Pack - Pikachu + Teddiursa + Gastly,,,0.97,null_mapped,22.90
"Pokemon Battle figuuri 3-Pack - Piplup, Primeape, Impidimp",,,0.97,null_mapped,22.90
"Pokemon Battle figuuri 3-Pack - Ponyta, Pikachu, Gible",,,0.97,null_mapped,22.90
Pokemon Battle figuuri 3-Pack - Slowpoke + Litwick + Pikachu,,,0.97,null_mapped,22.90
"Pokemon Battle figuuri 3-Pack - Squirtle, Absol, Skorupi",,,0.97,null_mapped,22.90
Pokemon Battle figuuri 8-Pack,,,0.97,null_mapped,57.90
Pokemon Blastoise pehmolelu 30cm,,,0.97,null_mapped,34.90
Pokemon Blister 3P ME03,,865398,0.70,undecided,21.95
Pokemon Blister 3P ME04,,877290,0.70,undecided,21.95
Pokemon Blister 3P ME05,,885533,0.70,undecided,21.95
Pokemon Blister 3P ME05 keräilykortit,,885533,0.70,undecided,21.90
Pokemon Blitzle figuuri ja Clip'n' Go fast ball - poke pallo,,,0.97,null_mapped,15.90
