raw_name,proposed_name,cardmarket_product_id,confidence,status,observed_price
Chaos Rising Boosteri,Chaos Rising Booster,877296,0.95,mapped,6.90
Chaos Rising boosteri + promo Toxel,Chaos Rising: Toxel 1-Pack Blister,877285,0.88,mapped,8.90
Collect 151 Hope Jumbo Booster Box,151C: Collect 151 Hope Jumbo Booster Box,819064,0.95,mapped,125.00
Cynthia's Garchomp ex Premium Collection,Cynthia's Garchomp ex Premium Collection,819412,0.97,mapped,59.90
Destined Rivals Booster,Destined Rivals Booster,818570,0.96,mapped,12.00
Destined Rivals Booster Box,Destined Rivals Booster Box,818574,0.96,mapped,380.00
Destined Rivals Booster Pack,Destined Rivals Booster,818570,0.96,mapped,13.00
Destined Rivals Booster laatikko,Destined Rivals Booster Box,818574,0.95,mapped,389.50
Destined Rivals Togekiss Blister,Destined Rivals: Togekiss Premium Checklane Blister,818582,0.92,mapped,14.50
Destined Rivals – Half Booster Box (18 Packs),Destined Rivals Booster Box (18 Boosters),818575,0.93,mapped,2899.00
Disney Lorcana Azurite Sea (Set 6) Booster keräilykorttipeli,,,0.98,null_mapped,5.99
Disney Lorcana Into The Inklands Booster (Set 3) keräilykorttipeli,,,0.98,null_mapped,5.99
Disney Lorcana Reign of Jafar (Set 8) Booster keräilykorttipeli,,,0.98,null_mapped,5.99
Elite Trainer Box Ascended Heroes,Ascended Heroes Elite Trainer Box,860574,0.93,mapped,199.00
Elite Trainer Box Phantasmal Flames,Phantasmal Flames Elite Trainer Box,846744,0.93,mapped,149.00
Elite Trainer Box Pokemon Go,Pokémon GO Elite Trainer Box,653700,0.94,mapped,120.00
Evolving Skies Booster Box,Evolving Skies Booster Box,568765,0.93,mapped,30999.00
Fifa 365 adrenxl 2025 booster,,,0.98,null_mapped,2.50
Fifa Adrenalyn XL World Cup - Completion Box -26,,,0.98,null_mapped,25.00
Fifa Adrenalyn XL World Cup 2026 - Aloituspakkaus Kortit,,,0.98,null_mapped,13.95
Fifa Adrenalyn XL World Cup 2026 - Gift Box Kortit,,,0.98,null_mapped,29.95
Fifa Adrenalyn XL World Cup 2026 Mega metallirasia keräilykortit,,,0.98,null_mapped,19.95
Fifa Adrenalyn XL World Cup 2026 taskumetallirasia keräilykortit,,,0.98,null_mapped,11.95
First Partner Illustration Collection Series 1,First Partner Illustration Collection Series 1,865393,0.97,mapped,75.00
Folioilmapallo Pokemon Pikachu pyöreä,,,0.99,null_mapped,4.99
Funko POP! Mew Pokemon figuuri,,,0.99,null_mapped,16.95
Funko POP! Mewtwo Pokemon figuuri,,,0.99,null_mapped,16.99
Funko POP! Pokemon Oshawott #886,,,0.99,null_mapped,16.99
Funko! POP Pokemon Charmander,,,0.99,null_mapped,16.95
Funko! POP Pokemon Eevee,,,0.99,null_mapped,16.95
Funko! POP Pokemon Figuuri Mew,,,0.99,null_mapped,16.95
Funko! POP Pokemon S1 Pikachu,,,0.99,null_mapped,16.95
Funko! POP Pokemon Squirtle,,,0.99,null_mapped,16.95
GG End Booster Box,GG End Booster Box,550391,0.95,mapped,800.00
Gabby's Dollhouse Round Tin kortit,,,0.98,null_mapped,12.95
Gabby's Dollhouse aloituspakkaus kortit 2025,,,0.98,null_mapped,12.95
Gabby's Dollhouse keräilykortit 2025,,,0.98,null_mapped,2.00
Gamegenic Soft Sleeves korttisuojat 100kpl,,,0.99,null_mapped,2.50
Gem Pack Vol. 3 Booster Box,CBB3C: Gem Pack Vol. 3 Booster Box,845908,0.93,mapped,75.00
Gem Pack Vol. 4 Booster,CBB4C: Gem Pack Vol. 4 Booster,866296,0.92,mapped,3.50
Gem Pack Vol. 4 Booster Box,CBB4C: Gem Pack Vol. 4 Booster Box,866295,0.94,mapped,55.00
Gem Pack Vol. 5 Booster,CBB5C: Gem Pack Vol. 5 Booster,880327,0.92,mapped,3.50
Gem Pack Vol. 5 Booster Box,CBB5C: Gem Pack Vol. 5 Booster Box,880331,0.94,mapped,55.00
Greninja ex Battle Deck,Greninja ex Battle Deck,723925,0.96,mapped,24.90
Grinch Pehmolelu Huivilla 50 cm,,,0.99,null_mapped,21.90
Happy birthday pop up kortti,,,0.98,null_mapped,3.95
Holomonsters hologrammipeli aloituspakkaus 2.0,,,0.97,null_mapped,14.90
Holomonsters keräilykortit 5 kpl,,,0.97,null_mapped,3.90
Holomonsters keräilykortit 5kpl,,,0.97,null_mapped,2.50
Joulukortti kokoontaitettava siluetti,,,0.98,null_mapped,3.95
Joulukortti palapeli,,,0.98,null_mapped,2.00
